IDBerco;DiaTaxaOcupacao;MêsTaxaOcupacao;AnoTaxaOcupacao;TempoEmMinutosdiasFlagCarga
SSZ0803;22;jun;2025;1218
SSZ0803;16;abr;2025;1024
SSZ0803;27;jan;2025;1440
SSZ0803;1;mar;2025;1210
SSZ0803;13;abr;2025;610
SSZ0803;8;jan;2025;0
SSZ0803;26;mai;2025;373
SSZ0803;29;jan;2025;1440
SSZ0803;27;jun;2025;1440
SSZ0803;19;jun;2025;945
SSZ0803;18;abr;2025;840
SSZ0803;20;mai;2025;805
SSZ0803;21;jan;2025;1440
SSZ0803;8;fev;2025;1215
SSZ0803;21;abr;2025;1440
SSZ0803;2;mai;2025;1440
SSZ0803;5;mai;2025;0
SSZ0803;26;fev;2025;1240
SSZ0803;4;fev;2025;1020
SSZ0803;18;mar;2025;1440
SSZ0803;15;jun;2025;1440
SSZ0803;14;jan;2025;0
SSZ0803;5;jun;2025;1240
SSZ0803;23;jan;2025;0
SSZ0803;7;abr;2025;1440
SSZ0803;23;jun;2025;1440
SSZ0803;2;fev;2025;1440
SSZ0803;20;mar;2025;1110
SSZ0803;10;jun;2025;1440
SSZ0803;9;jun;2025;1300
SSZ0803;1;jan;2025;1440
SSZ0803;17;mar;2025;10
SSZ0803;23;mai;2025;0
SSZ0803;2;mar;2025;1440
SSZ0803;2;abr;2025;1149
SSZ0803;9;jan;2025;0
SSZ0803;4;jun;2025;1440
SSZ0803;25;jan;2025;1440
SSZ0803;27;mai;2025;0
SSZ0803;10;mar;2025;1170
SSZ0803;11;abr;2025;1392
SSZ0803;25;fev;2025;1425
SSZ0803;5;jan;2025;1440
SSZ0803;21;mar;2025;1440
SSZ0803;30;mai;2025;985
SSZ0803;1;fev;2025;1440
SSZ0803;29;mar;2025;1440
SSZ0803;21;jun;2025;1440
SSZ0803;13;fev;2025;1217
SSZ0803;21;mai;2025;1440
SSZ0803;24;mar;2025;514
SSZ0803;31;jan;2025;1440
SSZ0803;14;mai;2025;1440
SSZ0803;29;mai;2025;1257
SSZ0803;10;abr;2025;1250
SSZ0803;15;mar;2025;1440
SSZ0803;6;jun;2025;1440
SSZ0803;16;jan;2025;1440
SSZ0803;22;jan;2025;730
SSZ0803;5;abr;2025;1440
SSZ0803;9;mar;2025;1440
SSZ0803;6;mai;2025;530
SSZ0803;23;abr;2025;1285
SSZ0803;28;fev;2025;1320
SSZ0803;3;abr;2025;1440
SSZ0803;4;mai;2025;1318
SSZ0803;20;fev;2025;1440
SSZ0803;15;abr;2025;1365
SSZ0803;25;mai;2025;1440
SSZ0803;27;abr;2025;0
SSZ0803;16;mar;2025;1367
SSZ0803;17;fev;2025;1440
SSZ0803;11;jan;2025;0
SSZ0803;28;mai;2025;1390
SSZ0803;17;jan;2025;1440
SSZ0803;6;jan;2025;575
SSZ0803;2;jun;2025;1001
SSZ0803;24;jan;2025;650
SSZ0803;3;jun;2025;1086
SSZ0803;20;jun;2025;415
SSZ0803;19;abr;2025;803
SSZ0803;22;mar;2025;1285
SSZ0803;23;fev;2025;1398
SSZ0803;24;mai;2025;315
SSZ0803;7;jan;2025;0
SSZ0803;14;fev;2025;1440
SSZ0803;25;jun;2025;1440
SSZ0803;11;jun;2025;1440
SSZ0803;29;jun;2025;13
SSZ0803;21;fev;2025;1440
SSZ0803;1;abr;2025;1375
SSZ0803;7;mai;2025;1440
SSZ0803;17;jun;2025;82
SSZ0803;26;abr;2025;1240
SSZ0803;7;fev;2025;1440
SSZ0803;29;abr;2025;275
SSZ0803;3;jan;2025;1415
SSZ0803;13;jun;2025;1310
SSZ0803;12;abr;2025;1345
SSZ0803;3;mar;2025;1082
SSZ0803;22;mai;2025;996
SSZ0803;10;jan;2025;0
SSZ0803;28;mar;2025;1281
SSZ0803;13;mai;2025;1170
SSZ0803;16;jun;2025;706
SSZ0803;3;mai;2025;1303
SSZ0803;30;jan;2025;1315
SSZ0803;5;mar;2025;1440
SSZ0803;2;jan;2025;1440
SSZ0803;6;fev;2025;1107
SSZ0803;20;jan;2025;1440
SSZ0803;12;mar;2025;1315
SSZ0803;8;abr;2025;1130
SSZ0803;11;mai;2025;382
SSZ0803;6;mar;2025;1179
SSZ0803;27;mar;2025;1440
SSZ0803;12;mai;2025;1440
SSZ0803;19;fev;2025;102
SSZ0803;12;fev;2025;1413
SSZ0803;5;fev;2025;1440
SSZ0803;23;mar;2025;1440
SSZ0803;13;jan;2025;0
SSZ0803;12;jun;2025;1330
SSZ0803;20;abr;2025;1440
SSZ0803;18;mai;2025;375
SSZ0803;18;jan;2025;1440
SSZ0803;18;jun;2025;1440
SSZ0803;26;mar;2025;590
SSZ0803;28;jan;2025;1440
SSZ0803;9;mai;2025;0
SSZ0803;17;abr;2025;1440
SSZ0803;24;fev;2025;1170
SSZ0803;12;jan;2025;0
SSZ0803;14;jun;2025;972
SSZ0803;1;mai;2025;1125
SSZ0803;15;fev;2025;1400
SSZ0803;19;mai;2025;1440
SSZ0803;16;fev;2025;1440
SSZ0803;25;abr;2025;1440
SSZ0803;28;jun;2025;1440
SSZ0803;8;mai;2025;1109
SSZ0803;25;mar;2025;0
SSZ0803;22;fev;2025;1250
SSZ0803;7;mar;2025;1440
SSZ0803;22;abr;2025;1405
SSZ0803;10;mai;2025;0
SSZ0803;16;mai;2025;1394
SSZ0803;3;fev;2025;1360
SSZ0803;9;abr;2025;1440
SSZ0803;13;mar;2025;1440
SSZ0803;19;mar;2025;1440
SSZ0803;8;jun;2025;1440
SSZ0803;30;jun;2025;0
SSZ0803;9;fev;2025;1365
SSZ0803;24;abr;2025;1390
SSZ0803;14;mar;2025;1081
SSZ0803;24;jun;2025;1290
SSZ0803;28;abr;2025;0
SSZ0803;8;mar;2025;1315
SSZ0803;4;jan;2025;1440
SSZ0803;26;jun;2025;1305
SSZ0803;11;mar;2025;1440
SSZ0803;4;mar;2025;1220
SSZ0803;10;fev;2025;1280
SSZ0803;30;mar;2025;368
SSZ0803;1;jun;2025;1440
SSZ0803;31;mar;2025;0
SSZ0803;31;mai;2025;293
SSZ0803;11;fev;2025;1440
SSZ0803;15;jan;2025;425
SSZ0803;7;jun;2025;1270
SSZ0803;6;abr;2025;1440
SSZ0803;26;jan;2025;1440
SSZ0803;18;fev;2025;500
SSZ0803;30;abr;2025;1440
SSZ0803;17;mai;2025;1098
SSZ0803;14;abr;2025;0
SSZ0104;15;mai;2025;370
SSZ0104;4;abr;2025;1282
SSZ0104;27;fev;2025;1252
SSZ0104;19;jan;2025;0
SSZ0104;22;jun;2025;1440
SSZ0104;16;abr;2025;1135
SSZ0104;27;jan;2025;1440
SSZ0104;1;mar;2025;1440
SSZ0104;13;abr;2025;1285
SSZ0104;8;jan;2025;1440
SSZ0104;26;mai;2025;1290
SSZ0104;29;jan;2025;1297
SSZ0104;27;jun;2025;565
SSZ0104;19;jun;2025;0
SSZ0104;18;abr;2025;1440
SSZ0104;20;mai;2025;0
SSZ0104;21;jan;2025;0
SSZ0104;8;fev;2025;1330
SSZ0104;21;abr;2025;1440
SSZ0104;2;mai;2025;1440
SSZ0104;5;mai;2025;1440
SSZ0104;26;fev;2025;1440
SSZ0104;4;fev;2025;1440
SSZ0104;18;mar;2025;1440
SSZ0104;15;jun;2025;1105
SSZ0104;14;jan;2025;1000
SSZ0104;5;jun;2025;1323
SSZ0104;23;jan;2025;0
SSZ0104;7;abr;2025;1440
SSZ0104;23;jun;2025;1440
SSZ0104;2;fev;2025;0
SSZ0104;20;mar;2025;0
SSZ0104;10;jun;2025;1440
SSZ0104;9;jun;2025;1440
SSZ0104;1;jan;2025;0
SSZ0104;17;mar;2025;1022
SSZ0104;23;mai;2025;1065
SSZ0104;2;mar;2025;1315
SSZ0104;2;abr;2025;1194
SSZ0104;9;jan;2025;988
SSZ0104;4;jun;2025;1335
SSZ0104;25;jan;2025;0
SSZ0104;27;mai;2025;1440
SSZ0104;10;mar;2025;0
SSZ0104;11;abr;2025;1226
SSZ0104;25;fev;2025;1380
SSZ0104;5;jan;2025;887
SSZ0104;21;mar;2025;930
SSZ0104;30;mai;2025;1440
SSZ0104;1;fev;2025;175
SSZ0104;29;mar;2025;1440
SSZ0104;21;jun;2025;1440
SSZ0104;13;fev;2025;611
SSZ0104;21;mai;2025;0
SSZ0104;24;mar;2025;1170
SSZ0104;31;jan;2025;1440
SSZ0104;14;mai;2025;0
SSZ0104;29;mai;2025;1440
SSZ0104;10;abr;2025;1440
SSZ0104;15;mar;2025;1395
SSZ0104;6;jun;2025;1440
SSZ0104;16;jan;2025;1159
SSZ0104;22;jan;2025;0
SSZ0104;5;abr;2025;1440
SSZ0104;9;mar;2025;1032
SSZ0104;6;mai;2025;1440
SSZ0104;23;abr;2025;1440
SSZ0104;28;fev;2025;1440
SSZ0104;3;abr;2025;1257
SSZ0104;4;mai;2025;1440
SSZ0104;20;fev;2025;1440
SSZ0104;15;abr;2025;1440
SSZ0104;25;mai;2025;1440
SSZ0104;27;abr;2025;1037
SSZ0104;16;mar;2025;1440
SSZ0104;17;fev;2025;1336
SSZ0104;11;jan;2025;0
SSZ0104;28;mai;2025;1440
SSZ0104;17;jan;2025;1320
SSZ0104;6;jan;2025;1440
SSZ0104;2;jun;2025;1334
SSZ0104;24;jan;2025;0
SSZ0104;3;jun;2025;1440
SSZ0104;20;jun;2025;75
SSZ0104;19;abr;2025;1440
SSZ0104;22;mar;2025;1440
SSZ0104;23;fev;2025;1331
SSZ0104;24;mai;2025;1440
SSZ0104;7;jan;2025;1292
SSZ0104;14;fev;2025;1440
SSZ0104;25;jun;2025;1440
SSZ0104;11;jun;2025;1440
SSZ0104;29;jun;2025;0
SSZ0104;21;fev;2025;1359
SSZ0104;1;abr;2025;1440
SSZ0104;7;mai;2025;1249
SSZ0104;17;jun;2025;1440
SSZ0104;26;abr;2025;1440
SSZ0104;7;fev;2025;1440
SSZ0104;29;abr;2025;1095
SSZ0104;3;jan;2025;52
SSZ0104;13;jun;2025;1440
SSZ0104;12;abr;2025;1360
SSZ0104;3;mar;2025;1440
SSZ0104;22;mai;2025;0
SSZ0104;10;jan;2025;0
SSZ0104;28;mar;2025;1020
SSZ0104;13;mai;2025;1240
SSZ0104;16;jun;2025;1440
SSZ0104;3;mai;2025;1440
SSZ0104;30;jan;2025;1440
SSZ0104;5;mar;2025;1440
SSZ0104;2;jan;2025;0
SSZ0104;6;fev;2025;535
SSZ0104;20;jan;2025;0
SSZ0104;12;mar;2025;380
SSZ0104;8;abr;2025;1440
SSZ0104;11;mai;2025;1061
SSZ0104;6;mar;2025;1440
SSZ0104;27;mar;2025;1440
SSZ0104;12;mai;2025;825
SSZ0104;19;fev;2025;1286
SSZ0104;12;fev;2025;1440
SSZ0104;5;fev;2025;660
SSZ0104;23;mar;2025;1385
SSZ0104;13;jan;2025;0
SSZ0104;12;jun;2025;830
SSZ0104;20;abr;2025;1251
SSZ0104;18;mai;2025;1170
SSZ0104;18;jan;2025;0
SSZ0104;18;jun;2025;750
SSZ0104;26;mar;2025;1440
SSZ0104;28;jan;2025;1240
SSZ0104;9;mai;2025;1440
SSZ0104;17;abr;2025;1440
SSZ0104;24;fev;2025;1440
SSZ0104;12;jan;2025;0
SSZ0104;14;jun;2025;1440
SSZ0104;1;mai;2025;1210
SSZ0104;15;fev;2025;1440
SSZ0104;19;mai;2025;0
SSZ0104;16;fev;2025;1421
SSZ0104;25;abr;2025;1275
SSZ0104;28;jun;2025;0
SSZ0104;8;mai;2025;1285
SSZ0104;25;mar;2025;1440
SSZ0104;22;fev;2025;1440
SSZ0104;7;mar;2025;865
SSZ0104;22;abr;2025;1377
SSZ0104;10;mai;2025;1225
SSZ0104;16;mai;2025;1440
SSZ0104;3;fev;2025;1093
SSZ0104;9;abr;2025;1120
SSZ0104;13;mar;2025;1440
SSZ0104;19;mar;2025;776
SSZ0104;8;jun;2025;828
SSZ0104;30;jun;2025;0
SSZ0104;9;fev;2025;1440
SSZ0104;24;abr;2025;1420
SSZ0104;14;mar;2025;1440
SSZ0104;24;jun;2025;1135
SSZ0104;28;abr;2025;1440
SSZ0104;8;mar;2025;860
SSZ0104;4;jan;2025;1440
SSZ0104;26;jun;2025;1440
SSZ0104;11;mar;2025;0
SSZ0104;4;mar;2025;1248
SSZ0104;10;fev;2025;1440
SSZ0104;30;mar;2025;1350
SSZ0104;1;jun;2025;1440
SSZ0104;31;mar;2025;1440
SSZ0104;31;mai;2025;789
SSZ0104;11;fev;2025;1440
SSZ0104;15;jan;2025;1440
SSZ0104;7;jun;2025;1440
SSZ0104;6;abr;2025;1068
SSZ0104;26;jan;2025;1105
SSZ0104;18;fev;2025;1440
SSZ0104;30;abr;2025;1440
SSZ0104;17;mai;2025;1110
SSZ0104;14;abr;2025;1440
SSZ0413;15;mai;2025;700
SSZ0413;4;abr;2025;0
SSZ0413;27;fev;2025;1440
SSZ0413;19;jan;2025;1440
SSZ0413;22;jun;2025;0
SSZ0413;16;abr;2025;0
SSZ0413;27;jan;2025;1440
SSZ0413;1;mar;2025;1440
SSZ0413;13;abr;2025;0
SSZ0413;8;jan;2025;0
SSZ0413;26;mai;2025;1440
SSZ0413;29;jan;2025;1359
SSZ0413;27;jun;2025;0
SSZ0413;19;jun;2025;1440
SSZ0413;18;abr;2025;0
SSZ0413;20;mai;2025;1395
SSZ0413;21;jan;2025;1440
SSZ0413;8;fev;2025;0
SSZ0413;21;abr;2025;0
SSZ0413;2;mai;2025;1440
SSZ0413;5;mai;2025;1180
SSZ0413;26;fev;2025;1440
SSZ0413;4;fev;2025;220
SSZ0413;18;mar;2025;1440
SSZ0413;15;jun;2025;1035
SSZ0413;14;jan;2025;0
SSZ0413;5;jun;2025;0
SSZ0413;23;jan;2025;1440
SSZ0413;7;abr;2025;0
SSZ0413;23;jun;2025;0
SSZ0413;2;fev;2025;1440
SSZ0413;20;mar;2025;1440
SSZ0413;10;jun;2025;1440
SSZ0413;9;jun;2025;1440
SSZ0413;1;jan;2025;0
SSZ0413;17;mar;2025;1440
SSZ0413;23;mai;2025;1440
SSZ0413;2;mar;2025;565
SSZ0413;2;abr;2025;0
SSZ0413;9;jan;2025;0
SSZ0413;4;jun;2025;0
SSZ0413;25;jan;2025;1440
SSZ0413;27;mai;2025;1220
SSZ0413;10;mar;2025;0
SSZ0413;11;abr;2025;0
SSZ0413;25;fev;2025;1440
SSZ0413;5;jan;2025;0
SSZ0413;21;mar;2025;1440
SSZ0413;30;mai;2025;0
SSZ0413;1;fev;2025;1440
SSZ0413;29;mar;2025;1440
SSZ0413;21;jun;2025;0
SSZ0413;13;fev;2025;0
SSZ0413;21;mai;2025;1440
SSZ0413;24;mar;2025;1440
SSZ0413;31;jan;2025;1440
SSZ0413;14;mai;2025;1440
SSZ0413;29;mai;2025;0
SSZ0413;10;abr;2025;0
SSZ0413;15;mar;2025;850
SSZ0413;6;jun;2025;0
SSZ0413;16;jan;2025;295
SSZ0413;22;jan;2025;1440
SSZ0413;5;abr;2025;0
SSZ0413;9;mar;2025;0
SSZ0413;6;mai;2025;1440
SSZ0413;23;abr;2025;400
SSZ0413;28;fev;2025;1440
SSZ0413;3;abr;2025;0
SSZ0413;4;mai;2025;1440
SSZ0413;20;fev;2025;1440
SSZ0413;15;abr;2025;0
SSZ0413;25;mai;2025;1440
SSZ0413;27;abr;2025;1440
SSZ0413;16;mar;2025;1440
SSZ0413;17;fev;2025;1440
SSZ0413;11;jan;2025;0
SSZ0413;28;mai;2025;0
SSZ0413;17;jan;2025;1440
SSZ0413;6;jan;2025;0
SSZ0413;2;jun;2025;0
SSZ0413;24;jan;2025;1440
SSZ0413;3;jun;2025;0
SSZ0413;20;jun;2025;1070
SSZ0413;19;abr;2025;0
SSZ0413;22;mar;2025;1440
SSZ0413;23;fev;2025;1440
SSZ0413;24;mai;2025;1440
SSZ0413;7;jan;2025;0
SSZ0413;14;fev;2025;0
SSZ0413;25;jun;2025;0
SSZ0413;11;jun;2025;1440
SSZ0413;29;jun;2025;0
SSZ0413;21;fev;2025;1440
SSZ0413;1;abr;2025;0
SSZ0413;7;mai;2025;1440
SSZ0413;17;jun;2025;1440
SSZ0413;26;abr;2025;1440
SSZ0413;7;fev;2025;0
SSZ0413;29;abr;2025;1440
SSZ0413;3;jan;2025;0
SSZ0413;13;jun;2025;1440
SSZ0413;12;abr;2025;0
SSZ0413;3;mar;2025;0
SSZ0413;22;mai;2025;1440
SSZ0413;10;jan;2025;0
SSZ0413;28;mar;2025;1440
SSZ0413;13;mai;2025;1440
SSZ0413;16;jun;2025;1440
SSZ0413;3;mai;2025;1440
SSZ0413;30;jan;2025;1440
SSZ0413;5;mar;2025;0
SSZ0413;2;jan;2025;0
SSZ0413;6;fev;2025;0
SSZ0413;20;jan;2025;1440
SSZ0413;12;mar;2025;0
SSZ0413;8;abr;2025;0
SSZ0413;11;mai;2025;0
SSZ0413;6;mar;2025;0
SSZ0413;27;mar;2025;1440
SSZ0413;12;mai;2025;1315
SSZ0413;19;fev;2025;1440
SSZ0413;12;fev;2025;0
SSZ0413;5;fev;2025;0
SSZ0413;23;mar;2025;1440
SSZ0413;13;jan;2025;0
SSZ0413;12;jun;2025;1440
SSZ0413;20;abr;2025;0
SSZ0413;18;mai;2025;0
SSZ0413;18;jan;2025;1440
SSZ0413;18;jun;2025;1440
SSZ0413;26;mar;2025;1440
SSZ0413;28;jan;2025;1440
SSZ0413;9;mai;2025;540
SSZ0413;17;abr;2025;0
SSZ0413;24;fev;2025;1440
SSZ0413;12;jan;2025;0
SSZ0413;14;jun;2025;1440
SSZ0413;1;mai;2025;1440
SSZ0413;15;fev;2025;0
SSZ0413;19;mai;2025;0
SSZ0413;16;fev;2025;650
SSZ0413;25;abr;2025;1440
SSZ0413;28;jun;2025;0
SSZ0413;8;mai;2025;1440
SSZ0413;25;mar;2025;1440
SSZ0413;22;fev;2025;1440
SSZ0413;7;mar;2025;0
SSZ0413;22;abr;2025;0
SSZ0413;10;mai;2025;0
SSZ0413;16;mai;2025;0
SSZ0413;3;fev;2025;1440
SSZ0413;9;abr;2025;0
SSZ0413;13;mar;2025;0
SSZ0413;19;mar;2025;1440
SSZ0413;8;jun;2025;1440
SSZ0413;30;jun;2025;0
SSZ0413;9;fev;2025;0
SSZ0413;24;abr;2025;1440
SSZ0413;14;mar;2025;0
SSZ0413;24;jun;2025;0
SSZ0413;28;abr;2025;1440
SSZ0413;8;mar;2025;0
SSZ0413;4;jan;2025;0
SSZ0413;26;jun;2025;0
SSZ0413;11;mar;2025;0
SSZ0413;4;mar;2025;0
SSZ0413;10;fev;2025;0
SSZ0413;30;mar;2025;435
SSZ0413;1;jun;2025;0
SSZ0413;31;mar;2025;0
SSZ0413;31;mai;2025;0
SSZ0413;11;fev;2025;0
SSZ0413;15;jan;2025;0
SSZ0413;7;jun;2025;235
SSZ0413;6;abr;2025;0
SSZ0413;26;jan;2025;1440
SSZ0413;18;fev;2025;1440
SSZ0413;30;abr;2025;1440
SSZ0413;17;mai;2025;0
SSZ0413;14;abr;2025;0
SSZ0416;15;mai;2025;1215
SSZ0416;4;abr;2025;0
SSZ0416;27;fev;2025;1380
SSZ0416;19;jan;2025;0
SSZ0416;22;jun;2025;1230
SSZ0416;16;abr;2025;890
SSZ0416;27;jan;2025;535
SSZ0416;1;mar;2025;1440
SSZ0416;13;abr;2025;1440
SSZ0416;8;jan;2025;1440
SSZ0416;26;mai;2025;1090
SSZ0416;29;jan;2025;0
SSZ0416;27;jun;2025;1414
SSZ0416;19;jun;2025;1380
SSZ0416;18;abr;2025;1290
SSZ0416;20;mai;2025;1430
SSZ0416;21;jan;2025;0
SSZ0416;8;fev;2025;0
SSZ0416;21;abr;2025;1440
SSZ0416;2;mai;2025;1170
SSZ0416;5;mai;2025;775
SSZ0416;26;fev;2025;0
SSZ0416;4;fev;2025;1440
SSZ0416;18;mar;2025;905
SSZ0416;15;jun;2025;1440
SSZ0416;14;jan;2025;1440
SSZ0416;5;jun;2025;1265
SSZ0416;23;jan;2025;1280
SSZ0416;7;abr;2025;215
SSZ0416;23;jun;2025;1440
SSZ0416;2;fev;2025;1440
SSZ0416;20;mar;2025;0
SSZ0416;10;jun;2025;1440
SSZ0416;9;jun;2025;1335
SSZ0416;1;jan;2025;1440
SSZ0416;17;mar;2025;1440
SSZ0416;23;mai;2025;1440
SSZ0416;2;mar;2025;1440
SSZ0416;2;abr;2025;0
SSZ0416;9;jan;2025;500
SSZ0416;4;jun;2025;1295
SSZ0416;25;jan;2025;0
SSZ0416;27;mai;2025;1440
SSZ0416;10;mar;2025;0
SSZ0416;11;abr;2025;1155
SSZ0416;25;fev;2025;0
SSZ0416;5;jan;2025;1440
SSZ0416;21;mar;2025;0
SSZ0416;30;mai;2025;1350
SSZ0416;1;fev;2025;915
SSZ0416;29;mar;2025;0
SSZ0416;21;jun;2025;1205
SSZ0416;13;fev;2025;1275
SSZ0416;21;mai;2025;1210
SSZ0416;24;mar;2025;0
SSZ0416;31;jan;2025;0
SSZ0416;14;mai;2025;590
SSZ0416;29;mai;2025;1275
SSZ0416;10;abr;2025;1440
SSZ0416;15;mar;2025;1440
SSZ0416;6;jun;2025;1385
SSZ0416;16;jan;2025;1380
SSZ0416;22;jan;2025;0
SSZ0416;5;abr;2025;0
SSZ0416;9;mar;2025;850
SSZ0416;6;mai;2025;180
SSZ0416;23;abr;2025;1235
SSZ0416;28;fev;2025;1440
SSZ0416;3;abr;2025;0
SSZ0416;4;mai;2025;1440
SSZ0416;20;fev;2025;870
SSZ0416;15;abr;2025;1440
SSZ0416;25;mai;2025;1290
SSZ0416;27;abr;2025;15
SSZ0416;16;mar;2025;1180
SSZ0416;17;fev;2025;1300
SSZ0416;11;jan;2025;215
SSZ0416;28;mai;2025;1250
SSZ0416;17;jan;2025;1440
SSZ0416;6;jan;2025;995
SSZ0416;2;jun;2025;1340
SSZ0416;24;jan;2025;1060
SSZ0416;3;jun;2025;1305
SSZ0416;20;jun;2025;1425
SSZ0416;19;abr;2025;1430
SSZ0416;22;mar;2025;0
SSZ0416;23;fev;2025;1440
SSZ0416;24;mai;2025;1205
SSZ0416;7;jan;2025;1440
SSZ0416;14;fev;2025;1440
SSZ0416;25;jun;2025;1079
SSZ0416;11;jun;2025;1440
SSZ0416;29;jun;2025;65
SSZ0416;21;fev;2025;1080
SSZ0416;1;abr;2025;0
SSZ0416;7;mai;2025;1440
SSZ0416;17;jun;2025;1265
SSZ0416;26;abr;2025;1440
SSZ0416;7;fev;2025;0
SSZ0416;29;abr;2025;1390
SSZ0416;3;jan;2025;150
SSZ0416;13;jun;2025;1215
SSZ0416;12;abr;2025;1170
SSZ0416;3;mar;2025;315
SSZ0416;22;mai;2025;1205
SSZ0416;10;jan;2025;350
SSZ0416;28;mar;2025;0
SSZ0416;13;mai;2025;1440
SSZ0416;16;jun;2025;1275
SSZ0416;3;mai;2025;1430
SSZ0416;30;jan;2025;0
SSZ0416;5;mar;2025;695
SSZ0416;2;jan;2025;820
SSZ0416;6;fev;2025;0
SSZ0416;20;jan;2025;0
SSZ0416;12;mar;2025;230
SSZ0416;8;abr;2025;1440
SSZ0416;11;mai;2025;1440
SSZ0416;6;mar;2025;920
SSZ0416;27;mar;2025;0
SSZ0416;12;mai;2025;1440
SSZ0416;19;fev;2025;1440
SSZ0416;12;fev;2025;695
SSZ0416;5;fev;2025;120
SSZ0416;23;mar;2025;0
SSZ0416;13;jan;2025;250
SSZ0416;12;jun;2025;1440
SSZ0416;20;abr;2025;1275
SSZ0416;18;mai;2025;1175
SSZ0416;18;jan;2025;1040
SSZ0416;18;jun;2025;1210
SSZ0416;26;mar;2025;0
SSZ0416;28;jan;2025;0
SSZ0416;9;mai;2025;1440
SSZ0416;17;abr;2025;1300
SSZ0416;24;fev;2025;1010
SSZ0416;12;jan;2025;0
SSZ0416;14;jun;2025;1240
SSZ0416;1;mai;2025;1440
SSZ0416;15;fev;2025;1150
SSZ0416;19;mai;2025;1120
SSZ0416;16;fev;2025;1440
SSZ0416;25;abr;2025;1260
SSZ0416;28;jun;2025;1440
SSZ0416;8;mai;2025;900
SSZ0416;25;mar;2025;0
SSZ0416;22;fev;2025;135
SSZ0416;7;mar;2025;1440
SSZ0416;22;abr;2025;1305
SSZ0416;10;mai;2025;1075
SSZ0416;16;mai;2025;1440
SSZ0416;3;fev;2025;1440
SSZ0416;9;abr;2025;985
SSZ0416;13;mar;2025;1440
SSZ0416;19;mar;2025;0
SSZ0416;8;jun;2025;1290
SSZ0416;30;jun;2025;0
SSZ0416;9;fev;2025;0
SSZ0416;24;abr;2025;0
SSZ0416;14;mar;2025;1440
SSZ0416;24;jun;2025;1440
SSZ0416;28;abr;2025;0
SSZ0416;8;mar;2025;1440
SSZ0416;4;jan;2025;1440
SSZ0416;26;jun;2025;1165
SSZ0416;11;mar;2025;0
SSZ0416;4;mar;2025;0
SSZ0416;10;fev;2025;440
SSZ0416;30;mar;2025;0
SSZ0416;1;jun;2025;1425
SSZ0416;31;mar;2025;0
SSZ0416;31;mai;2025;1075
SSZ0416;11;fev;2025;1440
SSZ0416;15;jan;2025;255
SSZ0416;7;jun;2025;1440
SSZ0416;6;abr;2025;0
SSZ0416;26;jan;2025;1200
SSZ0416;18;fev;2025;1440
SSZ0416;30;abr;2025;1310
SSZ0416;17;mai;2025;1220
SSZ0416;14;abr;2025;1440
SSZ0527;15;mai;2025;0
SSZ0527;4;abr;2025;0
SSZ0527;27;fev;2025;0
SSZ0527;19;jan;2025;0
SSZ0527;22;jun;2025;0
SSZ0527;16;abr;2025;0
SSZ0527;27;jan;2025;0
SSZ0527;1;mar;2025;0
SSZ0527;13;abr;2025;0
SSZ0527;8;jan;2025;0
SSZ0527;26;mai;2025;0
SSZ0527;29;jan;2025;0
SSZ0527;27;jun;2025;0
SSZ0527;19;jun;2025;0
SSZ0527;18;abr;2025;0
SSZ0527;20;mai;2025;0
SSZ0527;21;jan;2025;0
SSZ0527;8;fev;2025;0
SSZ0527;21;abr;2025;0
SSZ0527;2;mai;2025;0
SSZ0527;5;mai;2025;0
SSZ0527;26;fev;2025;0
SSZ0527;4;fev;2025;0
SSZ0527;18;mar;2025;0
SSZ0527;15;jun;2025;0
SSZ0527;14;jan;2025;0
SSZ0527;5;jun;2025;0
SSZ0527;23;jan;2025;0
SSZ0527;7;abr;2025;0
SSZ0527;23;jun;2025;0
SSZ0527;2;fev;2025;0
SSZ0527;20;mar;2025;0
SSZ0527;10;jun;2025;0
SSZ0527;9;jun;2025;0
SSZ0527;1;jan;2025;0
SSZ0527;17;mar;2025;0
SSZ0527;23;mai;2025;0
SSZ0527;2;mar;2025;0
SSZ0527;2;abr;2025;0
SSZ0527;9;jan;2025;0
SSZ0527;4;jun;2025;0
SSZ0527;25;jan;2025;0
SSZ0527;27;mai;2025;0
SSZ0527;10;mar;2025;0
SSZ0527;11;abr;2025;0
SSZ0527;25;fev;2025;0
SSZ0527;5;jan;2025;0
SSZ0527;21;mar;2025;0
SSZ0527;30;mai;2025;0
SSZ0527;1;fev;2025;0
SSZ0527;29;mar;2025;0
SSZ0527;21;jun;2025;0
SSZ0527;13;fev;2025;0
SSZ0527;21;mai;2025;0
SSZ0527;24;mar;2025;0
SSZ0527;31;jan;2025;0
SSZ0527;14;mai;2025;0
SSZ0527;29;mai;2025;0
SSZ0527;10;abr;2025;0
SSZ0527;15;mar;2025;0
SSZ0527;6;jun;2025;0
SSZ0527;16;jan;2025;0
SSZ0527;22;jan;2025;0
SSZ0527;5;abr;2025;0
SSZ0527;9;mar;2025;0
SSZ0527;6;mai;2025;0
SSZ0527;23;abr;2025;0
SSZ0527;28;fev;2025;0
SSZ0527;3;abr;2025;0
SSZ0527;4;mai;2025;0
SSZ0527;20;fev;2025;0
SSZ0527;15;abr;2025;0
