id_trecho,br,br_pad,uf,trecho_desc,localidade,km_ini,km_fim,ext_km,situacao,classe,sentido,jurisdicao,concessao,data_ref,chave_trecho_hint,BR_PAD,UF,KM_INI_SNV,KM_FIM_SNV,KM_INI_ARRED_SNV,__row_id_snv,KM_INI_SHP,KM_FIM_SHP,KM_INI_ARRED_SHP
122BCE0065,122,BR-122,CE,Eixo Principal,Russas,1039.0,1133.0,94.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|CE|1039,BR-122,CE,1039.0,1133.0,1039,654,,,
122BCE0070,122,BR-122,CE,Eixo Principal,Russas,1133.0,1544.0,411.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|CE|1133,BR-122,CE,1133.0,1544.0,1133,655,,,
122BCE0080,122,BR-122,CE,Eixo Principal,Russas,1544.0,1551.0,7.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|CE|1544,BR-122,CE,1544.0,1551.0,1544,656,,,
122BCE0090,122,BR-122,CE,Eixo Principal,,1551.0,2051.0,500.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|CE|1551,BR-122,CE,1551.0,2051.0,1551,657,,,
122BCE0110,122,BR-122,CE,Eixo Principal,,2051.0,2082.0,31.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2051,BR-122,CE,2051.0,2082.0,2051,658,,,
122BCE0120,122,BR-122,CE,Eixo Principal,,2082.0,2325.0,243.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2082,BR-122,CE,2082.0,2325.0,2082,659,,,
122BCE0130,122,BR-122,CE,Eixo Principal,,2325.0,2699.0,374.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2325,BR-122,CE,2325.0,2699.0,2325,660,,,
122BCE0135,122,BR-122,CE,Eixo Principal,,2699.0,2862.0,163.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2699,BR-122,CE,2699.0,2862.0,2699,661,,,
122BCE0140,122,BR-122,CE,Eixo Principal,,2862.0,2915.0,53.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2862,BR-122,CE,2862.0,2915.0,2862,662,,,
122BCE0145,122,BR-122,CE,Eixo Principal,,2915.0,2943.0,28.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2915,BR-122,CE,2915.0,2943.0,2915,663,,,
122BCE0150,122,BR-122,CE,Eixo Principal,,2943.0,2985.0,42.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2943,BR-122,CE,2943.0,2985.0,2943,664,,,
122BCE0155,122,BR-122,CE,Eixo Principal,,2985.0,3230.0,245.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|2985,BR-122,CE,2985.0,3230.0,2985,665,,,
122BCE0160,122,BR-122,CE,Eixo Principal,,3230.0,3561.0,331.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|3230,BR-122,CE,3230.0,3561.0,3230,666,,,
122BCE0170,122,BR-122,CE,Eixo Principal,,3561.0,3831.0,270.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|CE|3561,BR-122,CE,3561.0,3831.0,3561,667,,,
122BCE0190,122,BR-122,CE,Eixo Principal,,3831.0,4050.0,219.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|3831,BR-122,CE,3831.0,4050.0,3831,668,,,
122BCE0193,122,BR-122,CE,Eixo Principal,,4050.0,4059.0,9.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|4050,BR-122,CE,4050.0,4059.0,4050,669,,,
122BCE0195,122,BR-122,CE,Eixo Principal,,4059.0,4104.0,45.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|4059,BR-122,CE,4059.0,4104.0,4059,670,,,
122BCE0210,122,BR-122,CE,Eixo Principal,,4104.0,4171.0,67.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|4104,BR-122,CE,4104.0,4171.0,4104,671,,,
122BCE0220,122,BR-122,CE,Eixo Principal,,4171.0,4223.0,52.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|4171,BR-122,CE,4171.0,4223.0,4171,672,,,
122BCE0230,122,BR-122,CE,Eixo Principal,,4223.0,4317.0,94.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|4223,BR-122,CE,4223.0,4317.0,4223,673,,,
122BCE0250,122,BR-122,CE,Eixo Principal,,4317.0,4484.0,167.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|CE|4317,BR-122,CE,4317.0,4484.0,4317,674,,,
122BPE0270,122,BR-122,PE,Eixo Principal,,0.0,205.0,205.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|0,BR-122,PE,0.0,205.0,0,675,,,
122BPE0290,122,BR-122,PE,Eixo Principal,,205.0,367.0,162.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|205,BR-122,PE,205.0,367.0,205,676,,,
122BPE0295,122,BR-122,PE,Eixo Principal,,367.0,400.0,33.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|367,BR-122,PE,367.0,400.0,367,677,,,
122BPE0300,122,BR-122,PE,Eixo Principal,,400.0,762.0,362.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|400,BR-122,PE,400.0,762.0,400,678,,,
122BPE0305,122,BR-122,PE,Eixo Principal,,762.0,952.0,190.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|762,BR-122,PE,762.0,952.0,762,679,,,
122BPE0310,122,BR-122,PE,Eixo Principal,,952.0,1494.0,542.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|952,BR-122,PE,952.0,1494.0,952,680,,,
122BPE0330,122,BR-122,PE,Eixo Principal,,1494.0,1796.0,302.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|1494,BR-122,PE,1494.0,1796.0,1494,681,,,
122BPE0340,122,BR-122,PE,Eixo Principal,,1796.0,2196.0,400.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|1796,BR-122,PE,1796.0,2196.0,1796,682,,,
122BPE0350,122,BR-122,PE,Eixo Principal,,2196.0,2538.0,342.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-122|PE|2196,BR-122,PE,2196.0,2538.0,2196,683,,,
122BPE0360,122,BR-122,PE,Eixo Principal,Petrolina,2538.0,3069.0,531.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|PE|2538,BR-122,PE,2538.0,3069.0,2538,684,,,
122BPE0365,122,BR-122,PE,Eixo Principal,Petrolina,3069.0,3101.0,32.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|PE|3069,BR-122,PE,3069.0,3101.0,3069,685,,,
122BPE0370,122,BR-122,PE,Eixo Principal,Petrolina,3101.0,3109.0,8.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|PE|3101,BR-122,PE,3101.0,3109.0,3101,686,,,
122CBA1005,122,BR-122,BA,Contorno,,0.0,83.0,83.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|BA|0,BR-122,BA,0.0,83.0,0,687,,,
122CPE2005,122,BR-122,PE,Contorno,,0.0,19.0,19.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|PE|0,BR-122,PE,0.0,19.0,0,688,,,
122CPE2010,122,BR-122,PE,Contorno,,19.0,86.0,67.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-122|PE|19,BR-122,PE,19.0,86.0,19,689,,,
135ABA1005,135,BR-135,BA,Acesso,Barreiras,0.0,13.0,13.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|0,BR-135,BA,0.0,13.0,0,690,,,
135ABA2005,135,BR-135,BA,Acesso,,0.0,3.0,3.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|0,BR-135,BA,0.0,3.0,0,691,,,
135ABA3005,135,BR-135,BA,Acesso,,0.0,32.0,32.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|0,BR-135,BA,0.0,32.0,0,692,,,
135AMA1005,135,BR-135,MA,Acesso,Pedrinhas,0.0,158.0,158.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|0,BR-135,MA,0.0,158.0,0,693,,,
135AMA1010,135,BR-135,MA,Acesso,Pedrinhas,158.0,201.0,43.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|158,BR-135,MA,158.0,201.0,158,694,,,
135AMA1015,135,BR-135,MA,Acesso,Pedrinhas,201.0,244.0,43.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|201,BR-135,MA,201.0,244.0,201,695,,,
135AMA2005,135,BR-135,MA,Acesso,Pedrinhas,0.0,7.0,7.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|0,BR-135,MA,0.0,7.0,0,696,,,
135AMA3005,135,BR-135,MA,Acesso,Pedrinhas,0.0,20.0,20.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|0,BR-135,MA,0.0,20.0,0,697,,,
135AMA4005,135,BR-135,MA,Acesso,,0.0,8.0,8.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|0,BR-135,MA,0.0,8.0,0,698,,,
135BBA0530,135,BR-135,BA,Eixo Principal,Barreiras,0.0,103.0,103.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|0,BR-135,BA,0.0,103.0,0,699,,,
135BBA0535,135,BR-135,BA,Eixo Principal,Barreiras,103.0,257.0,154.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|103,BR-135,BA,103.0,257.0,103,700,,,
135BBA0540,135,BR-135,BA,Eixo Principal,Barreiras,257.0,779.0,522.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|257,BR-135,BA,257.0,779.0,257,701,,,
135BBA0550,135,BR-135,BA,Eixo Principal,Barreiras,779.0,1246.0,467.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|779,BR-135,BA,779.0,1246.0,779,702,,,
135BBA0570,135,BR-135,BA,Eixo Principal,Barreiras,1246.0,1714.0,468.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|1246,BR-135,BA,1246.0,1714.0,1246,703,,,
135BBA0575,135,BR-135,BA,Eixo Principal,Barreiras,1714.0,1771.0,57.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|1714,BR-135,BA,1714.0,1771.0,1714,704,,,
135BBA0580,135,BR-135,BA,Eixo Principal,Barreiras,1771.0,1799.0,28.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|1771,BR-135,BA,1771.0,1799.0,1771,705,,,
135BBA0590,135,BR-135,BA,Eixo Principal,Barreiras,1799.0,2058.0,259.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|1799,BR-135,BA,1799.0,2058.0,1799,706,,,
135BBA0591,135,BR-135,BA,Eixo Principal,Barreiras,2058.0,2280.0,222.0,N_PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|2058,BR-135,BA,2058.0,2280.0,2058,707,,,
135BBA0592,135,BR-135,BA,Eixo Principal,Barreiras,2280.0,3064.0,784.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|2280,BR-135,BA,2280.0,3064.0,2280,708,,,
135BBA0595,135,BR-135,BA,Eixo Principal,Barreiras,3064.0,3198.0,134.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3064,BR-135,BA,3064.0,3198.0,3064,709,,,
135BBA0597,135,BR-135,BA,Eixo Principal,Barreiras,3198.0,3212.0,14.0,N_PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3198,BR-135,BA,3198.0,3212.0,3198,710,,,
135BBA0598,135,BR-135,BA,Eixo Principal,Barreiras,3212.0,3234.0,22.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3212,BR-135,BA,3212.0,3234.0,3212,711,,,
135BBA0599,135,BR-135,BA,Eixo Principal,Barreiras,3234.0,3253.0,19.0,N_PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3234,BR-135,BA,3234.0,3253.0,3234,712,,,
135BBA0600,135,BR-135,BA,Eixo Principal,Barreiras,3253.0,3402.0,149.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3253,BR-135,BA,3253.0,3402.0,3253,713,,,
135BBA0603,135,BR-135,BA,Eixo Principal,Barreiras,3402.0,3448.0,46.0,N_PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3402,BR-135,BA,3402.0,3448.0,3402,714,,,
135BBA0604,135,BR-135,BA,Eixo Principal,Barreiras,3448.0,3486.0,38.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3448,BR-135,BA,3448.0,3486.0,3448,715,,,
135BBA0605,135,BR-135,BA,Eixo Principal,,3486.0,3537.0,51.0,PLA,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3486,BR-135,BA,3486.0,3537.0,3486,716,,,
135BBA0606,135,BR-135,BA,Eixo Principal,Cocos,3537.0,3736.0,199.0,N_PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3537,BR-135,BA,3537.0,3736.0,3537,717,,,
135BBA0607,135,BR-135,BA,Eixo Principal,Cocos,3736.0,3864.0,128.0,N_PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3736,BR-135,BA,3736.0,3864.0,3736,718,,,
135BBA0608,135,BR-135,BA,Eixo Principal,Cocos,3864.0,3919.0,55.0,N_PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3864,BR-135,BA,3864.0,3919.0,3864,719,,,
135BBA0610,135,BR-135,BA,Eixo Principal,Cocos,3919.0,4131.0,212.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|3919,BR-135,BA,3919.0,4131.0,3919,720,,,
135BBA0615,135,BR-135,BA,Eixo Principal,Cocos,4131.0,4187.0,56.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|4131,BR-135,BA,4131.0,4187.0,4131,721,,,
135BBA0620,135,BR-135,BA,Eixo Principal,Cocos,4187.0,4557.0,370.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|4187,BR-135,BA,4187.0,4557.0,4187,722,,,
135BBA0630,135,BR-135,BA,Eixo Principal,Cocos,4557.0,4797.0,240.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|BA|4557,BR-135,BA,4557.0,4797.0,4557,723,,,
135BMA0020,135,BR-135,MA,Eixo Principal,Pedrinhas,0.0,76.0,76.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|0,BR-135,MA,0.0,76.0,0,724,,,
135BMA0030,135,BR-135,MA,Eixo Principal,Pedrinhas,76.0,124.0,48.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|76,BR-135,MA,76.0,124.0,76,725,,,
135BMA0040,135,BR-135,MA,Eixo Principal,Pedrinhas,124.0,244.0,120.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|124,BR-135,MA,124.0,244.0,124,726,,,
135BMA0045,135,BR-135,MA,Eixo Principal,Pedrinhas,244.0,249.0,5.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|244,BR-135,MA,244.0,249.0,244,727,,,
135BMA0050,135,BR-135,MA,Eixo Principal,Pedrinhas,249.0,513.0,264.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|249,BR-135,MA,249.0,513.0,249,728,,,
135BMA0060,135,BR-135,MA,Eixo Principal,Pedrinhas,513.0,673.0,160.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|513,BR-135,MA,513.0,673.0,513,729,,,
135BMA0065,135,BR-135,MA,Eixo Principal,Pedrinhas,673.0,696.0,23.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|673,BR-135,MA,673.0,696.0,673,730,,,
135BMA0075,135,BR-135,MA,Eixo Principal,Pedrinhas,696.0,708.0,12.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|696,BR-135,MA,696.0,708.0,696,731,,,
135BMA0080,135,BR-135,MA,Eixo Principal,Pedrinhas,708.0,959.0,251.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|708,BR-135,MA,708.0,959.0,708,732,,,
135BMA0090,135,BR-135,MA,Eixo Principal,Pedrinhas,959.0,1044.0,85.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|959,BR-135,MA,959.0,1044.0,959,733,,,
135BMA0110,135,BR-135,MA,Eixo Principal,Pedrinhas,1044.0,1276.0,232.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|1044,BR-135,MA,1044.0,1276.0,1044,734,,,
135BMA0130,135,BR-135,MA,Eixo Principal,Pedrinhas,1276.0,1345.0,69.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|1276,BR-135,MA,1276.0,1345.0,1276,735,,,
135BMA0132,135,BR-135,MA,Eixo Principal,Pedrinhas,1345.0,1790.0,445.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|1345,BR-135,MA,1345.0,1790.0,1345,736,,,
135BMA0135,135,BR-135,MA,Eixo Principal,Pedrinhas,1790.0,1998.0,208.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|1790,BR-135,MA,1790.0,1998.0,1790,737,,,
135BMA0150,135,BR-135,MA,Eixo Principal,Caxias,1998.0,2248.0,250.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|1998,BR-135,MA,1998.0,2248.0,1998,738,,,
135BMA0170,135,BR-135,MA,Eixo Principal,Caxias,2248.0,2352.0,104.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|2248,BR-135,MA,2248.0,2352.0,2248,739,,,
135BMA0190,135,BR-135,MA,Eixo Principal,Caxias,2352.0,2917.0,565.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|2352,BR-135,MA,2352.0,2917.0,2352,740,,,
135BMA0210,135,BR-135,MA,Eixo Principal,Caxias,2917.0,3102.0,185.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|2917,BR-135,MA,2917.0,3102.0,2917,741,,,
135BMA0230,135,BR-135,MA,Eixo Principal,Caxias,3102.0,3235.0,133.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|3102,BR-135,MA,3102.0,3235.0,3102,742,,,
135BMA0235,135,BR-135,MA,Eixo Principal,Caxias,3235.0,3396.0,161.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|3235,BR-135,MA,3235.0,3396.0,3235,743,,,
135BMA0240,135,BR-135,MA,Eixo Principal,Presidente Dutra,3396.0,3418.0,22.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|3396,BR-135,MA,3396.0,3418.0,3396,744,,,
135BMA0250,135,BR-135,MA,Eixo Principal,Presidente Dutra,3418.0,3585.0,167.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|3418,BR-135,MA,3418.0,3585.0,3418,745,,,
135BMA0252,135,BR-135,MA,Eixo Principal,Presidente Dutra,3585.0,3759.0,174.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|3585,BR-135,MA,3585.0,3759.0,3585,746,,,
135BMA0270,135,BR-135,MA,Eixo Principal,Presidente Dutra,3759.0,3916.0,157.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|3759,BR-135,MA,3759.0,3916.0,3759,747,,,
135BMA0272,135,BR-135,MA,Eixo Principal,Presidente Dutra,3916.0,4117.0,201.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|3916,BR-135,MA,3916.0,4117.0,3916,748,,,
135BMA0280,135,BR-135,MA,Eixo Principal,Presidente Dutra,4117.0,4316.0,199.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4117,BR-135,MA,4117.0,4316.0,4117,749,,,
135BMA0285,135,BR-135,MA,Eixo Principal,Presidente Dutra,4316.0,4327.0,11.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4316,BR-135,MA,4316.0,4327.0,4316,750,,,
135BMA0290,135,BR-135,MA,Eixo Principal,Presidente Dutra,4327.0,4762.0,435.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4327,BR-135,MA,4327.0,4762.0,4327,751,,,
135BMA0292,135,BR-135,MA,Eixo Principal,Presidente Dutra,4762.0,4959.0,197.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4762,BR-135,MA,4762.0,4959.0,4762,752,,,
135BMA0293,135,BR-135,MA,Eixo Principal,Presidente Dutra,4959.0,4966.0,7.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4959,BR-135,MA,4959.0,4966.0,4959,753,,,
135BMA0298,135,BR-135,MA,Eixo Principal,Presidente Dutra,4966.0,4970.0,4.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4966,BR-135,MA,4966.0,4970.0,4966,754,,,
135BMA0300,135,BR-135,MA,Eixo Principal,Presidente Dutra,4970.0,4977.0,7.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4970,BR-135,MA,4970.0,4977.0,4970,755,,,
135BMA0302,135,BR-135,MA,Eixo Principal,Presidente Dutra,4977.0,5149.0,172.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|4977,BR-135,MA,4977.0,5149.0,4977,756,,,
135BMA0310,135,BR-135,MA,Eixo Principal,Barão de Grajaú,5149.0,5356.0,207.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|5149,BR-135,MA,5149.0,5356.0,5149,757,,,
135BMA0320,135,BR-135,MA,Eixo Principal,Barão de Grajaú,5356.0,5364.0,8.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|5356,BR-135,MA,5356.0,5364.0,5356,758,,,
135BMA0330,135,BR-135,MA,Eixo Principal,Barão de Grajaú,5364.0,5390.0,26.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|5364,BR-135,MA,5364.0,5390.0,5364,759,,,
135BMA0340,135,BR-135,MA,Eixo Principal,Barão de Grajaú,5390.0,5522.0,132.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|5390,BR-135,MA,5390.0,5522.0,5390,760,,,
135BMA0345,135,BR-135,MA,Eixo Principal,Barão de Grajaú,5522.0,5739.0,217.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|MA|5522,BR-135,MA,5522.0,5739.0,5522,761,,,
135BMA0350,135,BR-135,MA,Eixo Principal,,5739.0,6039.0,300.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-135|MA|5739,BR-135,MA,5739.0,6039.0,5739,762,,,
135BPI0370,135,BR-135,PI,Eixo Principal,,0.0,342.0,342.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-135|PI|0,BR-135,PI,0.0,342.0,0,763,,,
135BPI0375,135,BR-135,PI,Eixo Principal,,342.0,450.0,108.0,PLA,Longitudinal,km_crescente,Estadual,nao,2025-07,BR-135|PI|342,BR-135,PI,342.0,450.0,342,764,,,
135BPI0380,135,BR-135,PI,Eixo Principal,Floriano,450.0,462.0,12.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|450,BR-135,PI,450.0,462.0,450,765,,,
135BPI0390,135,BR-135,PI,Eixo Principal,Floriano,462.0,465.0,3.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|462,BR-135,PI,462.0,465.0,462,766,,,
135BPI0391,135,BR-135,PI,Eixo Principal,Floriano,465.0,467.0,2.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|465,BR-135,PI,465.0,467.0,465,767,,,
135BPI0392,135,BR-135,PI,Eixo Principal,Floriano,467.0,468.0,1.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|467,BR-135,PI,467.0,468.0,467,768,,,
135BPI0393,135,BR-135,PI,Eixo Principal,Floriano,468.0,829.0,361.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|468,BR-135,PI,468.0,829.0,468,769,,,
135BPI0395,135,BR-135,PI,Eixo Principal,Floriano,829.0,942.0,113.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|829,BR-135,PI,829.0,942.0,829,770,,,
135BPI0397,135,BR-135,PI,Eixo Principal,Floriano,942.0,1257.0,315.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|942,BR-135,PI,942.0,1257.0,942,771,,,
135BPI0400,135,BR-135,PI,Eixo Principal,Floriano,1257.0,1276.0,19.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|1257,BR-135,PI,1257.0,1276.0,1257,772,,,
135BPI0405,135,BR-135,PI,Eixo Principal,Floriano,1276.0,1315.0,39.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|1276,BR-135,PI,1276.0,1315.0,1276,773,,,
135BPI0410,135,BR-135,PI,Eixo Principal,Floriano,1315.0,1830.0,515.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|1315,BR-135,PI,1315.0,1830.0,1315,774,,,
135BPI0415,135,BR-135,PI,Eixo Principal,Floriano,1830.0,2026.0,196.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|1830,BR-135,PI,1830.0,2026.0,1830,775,,,
135BPI0417,135,BR-135,PI,Eixo Principal,Floriano,2026.0,2168.0,142.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|2026,BR-135,PI,2026.0,2168.0,2026,776,,,
135BPI0420,135,BR-135,PI,Eixo Principal,Floriano,2168.0,2349.0,181.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|2168,BR-135,PI,2168.0,2349.0,2168,777,,,
135BPI0423,135,BR-135,PI,Eixo Principal,Floriano,2349.0,2652.0,303.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|2349,BR-135,PI,2349.0,2652.0,2349,778,,,
135BPI0425,135,BR-135,PI,Eixo Principal,Floriano,2652.0,3022.0,370.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|2652,BR-135,PI,2652.0,3022.0,2652,779,,,
135BPI0427,135,BR-135,PI,Eixo Principal,Floriano,3022.0,3189.0,167.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-135|PI|3022,BR-135,PI,3022.0,3189.0,3022,780,,,
