id_trecho,br,br_pad,uf,trecho_desc,localidade,km_ini,km_fim,ext_km,situacao,classe,sentido,jurisdicao,concessao,data_ref,chave_trecho_hint
343BPI0312,343,BR-343,PI,Eixo Principal,Floriano,5802.0,5883.0,81.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|5802
343BPI0313,343,BR-343,PI,Eixo Principal,Floriano,5883.0,5888.0,5.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|5883
343BPI0314,343,BR-343,PI,Eixo Principal,Floriano,5888.0,5901.0,13.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|5888
343BPI0316,343,BR-343,PI,Eixo Principal,Floriano,5901.0,5922.0,21.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|5901
343BPI0320,343,BR-343,PI,Eixo Principal,Floriano,5922.0,6553.0,631.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|5922
343BPI0325,343,BR-343,PI,Eixo Principal,Floriano,6553.0,6565.0,12.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|6553
343BPI0330,343,BR-343,PI,Eixo Principal,Floriano,6565.0,6568.0,3.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|6565
343BPI0331,343,BR-343,PI,Eixo Principal,Floriano,6568.0,6570.0,2.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|6568
343BPI0332,343,BR-343,PI,Eixo Principal,Floriano,6570.0,6571.0,1.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|6570
343BPI0333,343,BR-343,PI,Eixo Principal,Floriano,6571.0,6932.0,361.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|6571
343BPI0334,343,BR-343,PI,Eixo Principal,Floriano,6932.0,7045.0,113.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|6932
343BPI0335,343,BR-343,PI,Eixo Principal,Floriano,7045.0,7360.0,315.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|7045
343BPI0340,343,BR-343,PI,Eixo Principal,Floriano,7360.0,7379.0,19.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-343|PI|7360
349AAL1005,349,BR-349,AL,Acesso,,0.0,36.0,36.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|AL|0
349BAL0010,349,BR-349,AL,Eixo Principal,,0.0,217.0,217.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|0
349BAL0020,349,BR-349,AL,Eixo Principal,,217.0,711.0,494.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|217
349BAL0030,349,BR-349,AL,Eixo Principal,,711.0,763.0,52.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|AL|711
349BAL0040,349,BR-349,AL,Eixo Principal,,763.0,891.0,128.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|763
349BAL0050,349,BR-349,AL,Eixo Principal,,891.0,947.0,56.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|891
349BAL0060,349,BR-349,AL,Eixo Principal,,947.0,1022.0,75.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|AL|947
349BAL0070,349,BR-349,AL,Eixo Principal,,1022.0,1191.0,169.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|1022
349BAL0080,349,BR-349,AL,Eixo Principal,,1191.0,1216.0,25.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|AL|1191
349BAL0090,349,BR-349,AL,Eixo Principal,,1216.0,1252.0,36.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|1216
349BAL0100,349,BR-349,AL,Eixo Principal,,1252.0,1350.0,98.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|AL|1252
349BAL0105,349,BR-349,AL,Eixo Principal,,1350.0,1362.0,12.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|AL|1350
349BBA0350,349,BR-349,BA,Eixo Principal,,0.0,21.0,21.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|0
349BBA0355,349,BR-349,BA,Eixo Principal,,21.0,51.0,30.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|21
349BBA0360,349,BR-349,BA,Eixo Principal,,51.0,86.0,35.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|51
349BBA0365,349,BR-349,BA,Eixo Principal,,86.0,103.0,17.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|86
349BBA0367,349,BR-349,BA,Eixo Principal,,103.0,129.0,26.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|103
349BBA0370,349,BR-349,BA,Eixo Principal,,129.0,150.0,21.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|129
349BBA0375,349,BR-349,BA,Eixo Principal,,150.0,240.0,90.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|150
349BBA0377,349,BR-349,BA,Eixo Principal,,240.0,273.0,33.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|240
349BBA0380,349,BR-349,BA,Eixo Principal,,273.0,307.0,34.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|273
349BBA0385,349,BR-349,BA,Eixo Principal,,307.0,400.0,93.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|307
349BBA0387,349,BR-349,BA,Eixo Principal,,400.0,436.0,36.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|400
349BBA0390,349,BR-349,BA,Eixo Principal,,436.0,504.0,68.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|436
349BBA0395,349,BR-349,BA,Eixo Principal,,504.0,731.0,227.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|504
349BBA0400,349,BR-349,BA,Eixo Principal,,731.0,787.0,56.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|731
349BBA0410,349,BR-349,BA,Eixo Principal,,787.0,918.0,131.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|787
349BBA0415,349,BR-349,BA,Eixo Principal,,918.0,1319.0,401.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|918
349BBA0420,349,BR-349,BA,Eixo Principal,,1319.0,1447.0,128.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|1319
349BBA0430,349,BR-349,BA,Eixo Principal,,1447.0,1671.0,224.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|1447
349BBA0470,349,BR-349,BA,Eixo Principal,,1671.0,2043.0,372.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|1671
349BBA0475,349,BR-349,BA,Eixo Principal,,2043.0,2060.0,17.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|2043
349BBA0480,349,BR-349,BA,Eixo Principal,,2060.0,2082.0,22.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|2060
349BBA0485,349,BR-349,BA,Eixo Principal,,2082.0,2208.0,126.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|2082
349BBA0490,349,BR-349,BA,Eixo Principal,,2208.0,2234.0,26.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|2208
349BBA0500,349,BR-349,BA,Eixo Principal,,2234.0,2282.0,48.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|2234
349BBA0510,349,BR-349,BA,Eixo Principal,,2282.0,2323.0,41.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|2282
349BBA0515,349,BR-349,BA,Eixo Principal,,2323.0,2514.0,191.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|2323
349BBA0520,349,BR-349,BA,Eixo Principal,Feira de Santana,2514.0,2833.0,319.0,N_PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|2514
349BBA0525,349,BR-349,BA,Eixo Principal,,2833.0,3077.0,244.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|2833
349BBA0530,349,BR-349,BA,Eixo Principal,,3077.0,3261.0,184.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|3077
349BBA0540,349,BR-349,BA,Eixo Principal,Feira de Santana,3261.0,4021.0,760.0,N_PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|3261
349BBA0545,349,BR-349,BA,Eixo Principal,,4021.0,4203.0,182.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|4021
349BBA0547,349,BR-349,BA,Eixo Principal,,4203.0,4241.0,38.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|4203
349BBA0550,349,BR-349,BA,Eixo Principal,,4241.0,4458.0,217.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|4241
349BBA0555,349,BR-349,BA,Eixo Principal,Feira de Santana,4458.0,4777.0,319.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|4458
349BBA0557,349,BR-349,BA,Eixo Principal,Feira de Santana,4777.0,5102.0,325.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|4777
349BBA0560,349,BR-349,BA,Eixo Principal,Feira de Santana,5102.0,5157.0,55.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|5102
349BBA0565,349,BR-349,BA,Eixo Principal,Feira de Santana,5157.0,5357.0,200.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|5157
349BBA0570,349,BR-349,BA,Eixo Principal,Feira de Santana,5357.0,5541.0,184.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|5357
349BBA0580,349,BR-349,BA,Eixo Principal,Feira de Santana,5541.0,5763.0,222.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|5541
349BBA0590,349,BR-349,BA,Eixo Principal,Feira de Santana,5763.0,5892.0,129.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|5763
349BBA0602,349,BR-349,BA,Eixo Principal,,5892.0,6085.0,193.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|5892
349BBA0605,349,BR-349,BA,Eixo Principal,,6085.0,6146.0,61.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|6085
349BBA0608,349,BR-349,BA,Eixo Principal,,6146.0,6184.0,38.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|6146
349BBA0610,349,BR-349,BA,Eixo Principal,,6184.0,6205.0,21.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|6184
349BBA0612,349,BR-349,BA,Eixo Principal,,6205.0,6841.0,636.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|6205
349BBA0615,349,BR-349,BA,Eixo Principal,,6841.0,7391.0,550.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|6841
349BBA0620,349,BR-349,BA,Eixo Principal,,7391.0,7891.0,500.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|BA|7391
349BBA0630,349,BR-349,BA,Eixo Principal,Vitória da Conquista,7891.0,7940.0,49.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|7891
349BBA0631,349,BR-349,BA,Eixo Principal,Cocos,7940.0,8040.0,100.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|7940
349BBA0632,349,BR-349,BA,Eixo Principal,Cocos,8040.0,8108.0,68.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|8040
349BBA0634,349,BR-349,BA,Eixo Principal,Cocos,8108.0,8461.0,353.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|8108
349BBA0650,349,BR-349,BA,Eixo Principal,Cocos,8461.0,8805.0,344.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|8461
349BBA0670,349,BR-349,BA,Eixo Principal,Cocos,8805.0,9317.0,512.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|8805
349BBA0680,349,BR-349,BA,Eixo Principal,Barreiras,9317.0,9355.0,38.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|9317
349BBA0685,349,BR-349,BA,Eixo Principal,Barreiras,9355.0,10235.0,880.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|9355
349BBA0690,349,BR-349,BA,Eixo Principal,Barreiras,10235.0,11135.0,900.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|10235
349BBA0701,349,BR-349,BA,Eixo Principal,Barreiras,11135.0,11316.0,181.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|11135
349BSE0110,349,BR-349,SE,Eixo Principal,,0.0,132.0,132.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|0
349BSE0120,349,BR-349,SE,Eixo Principal,,132.0,209.0,77.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|132
349BSE0130,349,BR-349,SE,Eixo Principal,,209.0,252.0,43.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|209
349BSE0140,349,BR-349,SE,Eixo Principal,,252.0,401.0,149.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|252
349BSE0150,349,BR-349,SE,Eixo Principal,Aracaju,401.0,411.0,10.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|401
349BSE0160,349,BR-349,SE,Eixo Principal,Aracaju,411.0,513.0,102.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|411
349BSE0165,349,BR-349,SE,Eixo Principal,Aracaju,513.0,599.0,86.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|513
349BSE0170,349,BR-349,SE,Eixo Principal,Aracaju,599.0,645.0,46.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|599
349BSE0175,349,BR-349,SE,Eixo Principal,Aracaju,645.0,657.0,12.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|645
349BSE0180,349,BR-349,SE,Eixo Principal,Aracaju,657.0,714.0,57.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|657
349BSE0185,349,BR-349,SE,Eixo Principal,Aracaju,714.0,757.0,43.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|714
349BSE0190,349,BR-349,SE,Eixo Principal,Aracaju,757.0,800.0,43.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|757
349BSE0195,349,BR-349,SE,Eixo Principal,Aracaju,800.0,852.0,52.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|800
349BSE0200,349,BR-349,SE,Eixo Principal,Aracaju,852.0,863.0,11.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|852
349BSE0205,349,BR-349,SE,Eixo Principal,Aracaju,863.0,944.0,81.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|863
349BSE0210,349,BR-349,SE,Eixo Principal,Aracaju,944.0,983.0,39.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|944
349BSE0215,349,BR-349,SE,Eixo Principal,Aracaju,983.0,1023.0,40.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|983
349BSE0220,349,BR-349,SE,Eixo Principal,Aracaju,1023.0,1062.0,39.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1023
349BSE0225,349,BR-349,SE,Eixo Principal,Aracaju,1062.0,1083.0,21.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1062
349BSE0230,349,BR-349,SE,Eixo Principal,Aracaju,1083.0,1200.0,117.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1083
349BSE0240,349,BR-349,SE,Eixo Principal,Aracaju,1200.0,1250.0,50.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1200
349BSE0245,349,BR-349,SE,Eixo Principal,Aracaju,1250.0,1313.0,63.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1250
349BSE0250,349,BR-349,SE,Eixo Principal,Aracaju,1313.0,1352.0,39.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1313
349BSE0260,349,BR-349,SE,Eixo Principal,Aracaju,1352.0,1406.0,54.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1352
349BSE0270,349,BR-349,SE,Eixo Principal,,1406.0,1507.0,101.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|1406
349BSE0280,349,BR-349,SE,Eixo Principal,,1507.0,1629.0,122.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1507
349BSE0290,349,BR-349,SE,Eixo Principal,,1629.0,1857.0,228.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1629
349BSE0300,349,BR-349,SE,Eixo Principal,,1857.0,1946.0,89.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|1857
349BSE0310,349,BR-349,SE,Eixo Principal,,1946.0,1966.0,20.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1946
349BSE0315,349,BR-349,SE,Eixo Principal,,1966.0,1993.0,27.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|1966
349BSE0320,349,BR-349,SE,Eixo Principal,,1993.0,2009.0,16.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|1993
349BSE0325,349,BR-349,SE,Eixo Principal,,2009.0,2051.0,42.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|2009
349BSE0330,349,BR-349,SE,Eixo Principal,,2051.0,2123.0,72.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|SE|2051
349BSE0335,349,BR-349,SE,Eixo Principal,,2123.0,2183.0,60.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|2123
349BSE0340,349,BR-349,SE,Eixo Principal,,2183.0,2210.0,27.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|SE|2183
349CBA1005,349,BR-349,BA,Contorno,,0.0,78.0,78.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|0
349CBA2005,349,BR-349,BA,Contorno,,0.0,112.0,112.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|0
349CBA3005,349,BR-349,BA,Contorno,,0.0,8.0,8.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|0
349CBA4005,349,BR-349,BA,Contorno,,0.0,16.0,16.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|0
349CBA4010,349,BR-349,BA,Contorno,,16.0,67.0,51.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-349|BA|16
349UAL1005,349,BR-349,AL,Travessia Urbana,,0.0,75.0,75.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|0
349UAL2005,349,BR-349,AL,Travessia Urbana,,0.0,71.0,71.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|0
349UAL3005,349,BR-349,AL,Travessia Urbana,,0.0,22.0,22.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-349|AL|0
361BPB0010,361,BR-361,PB,Eixo Principal,Patos,0.0,21.0,21.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|0
361BPB0012,361,BR-361,PB,Eixo Principal,Patos,21.0,35.0,14.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|21
361BPB0014,361,BR-361,PB,Eixo Principal,Patos,35.0,544.0,509.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|35
361BPB0015,361,BR-361,PB,Eixo Principal,Patos,544.0,638.0,94.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|544
361BPB0020,361,BR-361,PB,Eixo Principal,Patos,638.0,847.0,209.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|638
361BPB0030,361,BR-361,PB,Eixo Principal,Patos,847.0,897.0,50.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|847
361BPB0035,361,BR-361,PB,Eixo Principal,Patos,897.0,946.0,49.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|897
361BPB0040,361,BR-361,PB,Eixo Principal,Patos,946.0,1130.0,184.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|946
361BPB0050,361,BR-361,PB,Eixo Principal,,1130.0,1311.0,181.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1130
361BPB0055,361,BR-361,PB,Eixo Principal,,1311.0,1352.0,41.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1311
361BPB0060,361,BR-361,PB,Eixo Principal,,1352.0,1372.0,20.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1352
361BPB0070,361,BR-361,PB,Eixo Principal,,1372.0,1492.0,120.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1372
361BPB0080,361,BR-361,PB,Eixo Principal,,1492.0,1562.0,70.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1492
361BPB0090,361,BR-361,PB,Eixo Principal,,1562.0,1693.0,131.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1562
361BPB0110,361,BR-361,PB,Eixo Principal,,1693.0,1820.0,127.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1693
361BPB0120,361,BR-361,PB,Eixo Principal,,1820.0,1943.0,123.0,PLA,Diagonal,km_crescente,Estadual,nao,2025-07,BR-361|PB|1820
361BPE0130,361,BR-361,PE,Eixo Principal,,0.0,80.0,80.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PE|0
361BPE0150,361,BR-361,PE,Eixo Principal,,80.0,410.0,330.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PE|80
361BPE0170,361,BR-361,PE,Eixo Principal,,410.0,550.0,140.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PE|410
361BPE0175,361,BR-361,PE,Eixo Principal,,550.0,670.0,120.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PE|550
361CPB1005,361,BR-361,PB,Contorno,,0.0,34.0,34.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|0
361CPB2005,361,BR-361,PB,Contorno,,0.0,25.0,25.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|0
361CPB3005,361,BR-361,PB,Contorno,,0.0,65.0,65.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|0
361CPB4005,361,BR-361,PB,Contorno,,0.0,40.0,40.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-361|PB|0
363BPE0010,363,BR-363,PE,Eixo Principal,Recife,0.0,68.0,68.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-363|PE|0
363BPE0030,363,BR-363,PE,Eixo Principal,,68.0,136.0,68.0,PLA,Diagonal,km_crescente,Federal,nao,2025-07,BR-363|PE|68
367BBA0010,367,BR-367,BA,Eixo Principal,Eunápolis,0.0,216.0,216.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-367|BA|0
367BBA0020,367,BR-367,BA,Eixo Principal,Eunápolis,216.0,492.0,276.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-367|BA|216
367BBA0025,367,BR-367,BA,Eixo Principal,Eunápolis,492.0,842.0,350.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-367|BA|492
367BBA0030,367,BR-367,BA,Eixo Principal,Eunápolis,842.0,991.0,149.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-367|BA|842
367BBA0040,367,BR-367,BA,Eixo Principal,Eunápolis,991.0,1220.0,229.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-367|BA|991
367BBA0050,367,BR-367,BA,Eixo Principal,Eunápolis,1220.0,1640.0,420.0,PAV,Diagonal,km_crescente,Federal,nao,2025-07,BR-367|BA|1220
402AMA1005,402,BR-402,MA,Acesso,Pedrinhas,0.0,38.0,38.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|MA|0
402BCE0220,402,BR-402,CE,Eixo Principal,,0.0,45.0,45.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-402|CE|0
402BCE0230,402,BR-402,CE,Eixo Principal,,45.0,166.0,121.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-402|CE|45
402BCE0240,402,BR-402,CE,Eixo Principal,,166.0,525.0,359.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-402|CE|166
402BCE0250,402,BR-402,CE,Eixo Principal,,525.0,753.0,228.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-402|CE|525
402BCE0270,402,BR-402,CE,Eixo Principal,,753.0,774.0,21.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-402|CE|753
402BCE0275,402,BR-402,CE,Eixo Principal,,774.0,1492.0,718.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|774
402BCE0280,402,BR-402,CE,Eixo Principal,Sobral,1492.0,1757.0,265.0,N_PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|1492
402BCE0290,402,BR-402,CE,Eixo Principal,Sobral,1757.0,1832.0,75.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|1757
402BCE0310,402,BR-402,CE,Eixo Principal,Sobral,1832.0,1941.0,109.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|1832
402BCE0330,402,BR-402,CE,Eixo Principal,Sobral,1941.0,2149.0,208.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|1941
402BCE0340,402,BR-402,CE,Eixo Principal,Sobral,2149.0,2297.0,148.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|2149
402BCE0345,402,BR-402,CE,Eixo Principal,Sobral,2297.0,2587.0,290.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|2297
402BCE0348,402,BR-402,CE,Eixo Principal,Sobral,2587.0,2616.0,29.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|2587
402BCE0350,402,BR-402,CE,Eixo Principal,Sobral,2616.0,2640.0,24.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|2616
402BCE0355,402,BR-402,CE,Eixo Principal,Sobral,2640.0,2930.0,290.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|2640
402BCE0360,402,BR-402,CE,Eixo Principal,Sobral,2930.0,3017.0,87.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-402|CE|2930
